record_ID,units_sold
218298,46.0
218299,25.0
218301,14.0
218302,21.0
218304,9.0
218305,38.0
218306,44.0
218308,23.0
218309,55.0
218310,28.0
218313,136.0
218314,21.0
218315,30.0
218318,26.0
218319,22.0
218323,8.0
218324,8.0
218325,4.0
218326,12.0
218327,76.0
218328,57.0
218329,29.0
218330,20.0
218331,37.0
218332,28.0
218333,11.0
218334,10.0
218335,11.0
218336,132.0
218337,15.0
218338,26.0
218340,12.0
218341,32.0
218342,27.0
218343,16.0
218346,13.0
218347,8.0
218349,9.0
218350,70.0
218351,46.0
218352,34.0
218354,36.0
218355,41.0
218356,54.0
218359,21.0
218360,126.0
218361,25.0
218362,40.0
218363,40.0
218364,14.0
218369,64.0
218370,43.0
218371,35.0
218372,44.0
218373,52.0
218376,114.0
218377,26.0
218378,46.0
218381,36.0
218382,13.0
218386,11.0
218387,68.0
218388,40.0
218389,18.0
218391,34.0
218392,46.0
218393,53.0
218394,172.0
218395,45.0
218396,67.0
218399,40.0
218400,47.0
218401,21.0
218403,16.0
218404,19.0
218405,5.0
218406,12.0
218409,24.0
218410,24.0
218411,15.0
218412,28.0
218417,58.0
218418,26.0
218420,22.0
218421,36.0
218422,23.0
218425,41.0
218426,31.0
218427,9.0
218429,16.0
218431,85.0
218432,17.0
218433,28.0
218434,16.0
218435,11.0
218436,27.0
218437,25.0
218438,14.0
218441,12.0
218443,7.0
218445,48.0
218446,49.0
218447,29.0
218448,15.0
218450,21.0
218451,28.0
218452,36.0
218453,14.0
218455,24.0
218456,115.0
218457,26.0
218458,31.0
218460,8.0
218461,32.0
218462,44.0
218463,23.0
218465,17.0
218466,18.0
218469,27.0
218474,38.0
218475,20.0
218476,17.0
218477,25.0
218478,19.0
218479,110.0
218480,18.0
218481,24.0
218482,20.0
218483,25.0
218487,8.0
218488,37.0
218489,24.0
218490,15.0
218491,11.0
218492,31.0
218493,15.0
218494,10.0
218495,19.0
218496,117.0
218497,20.0
218498,24.0
218499,12.0
218502,44.0
218503,32.0
218506,19.0
218508,59.0
218509,44.0
218512,24.0
218513,31.0
218514,34.0
218515,12.0
218516,15.0
218517,18.0
218518,162.0
218519,27.0
218520,34.0
218521,24.0
218522,16.0
218523,45.0
218524,30.0
218525,24.0
218527,8.0
218528,16.0
218529,12.0
218530,161.0
218531,136.0
218532,44.0
218534,82.0
218535,97.0
218536,101.0
218539,27.0
218540,277.0
218541,65.0
218542,85.0
218545,74.0
218546,48.0
218550,41.0
218554,48.0
218555,36.0
218556,11.0
218558,14.0
218559,33.0
218560,22.0
218563,127.0
218564,23.0
218565,31.0
218566,20.0
218567,18.0
218568,35.0
218569,25.0
218573,13.0
218575,30.0
218576,23.0
218578,15.0
218579,37.0
218580,69.0
218581,30.0
218584,195.0
218585,32.0
218586,27.0
218588,26.0
218589,80.0
218590,37.0
218593,18.0
218596,50.0
218597,49.0
218598,27.0
218600,27.0
218601,53.0
218602,44.0
218603,23.0
218604,21.0
218605,22.0
218606,165.0
218607,34.0
218608,40.0
218609,14.0
218611,38.0
218612,28.0
218613,15.0
218614,13.0
218615,18.0
218616,18.0
218618,56.0
218619,47.0
218622,29.0
218623,41.0
218624,49.0
218626,115.0
218627,28.0
218628,38.0
218631,45.0
218635,22.0
218638,110.0
218639,82.0
218640,23.0
218642,46.0
218643,60.0
218644,62.0
218648,156.0
218649,51.0
218650,59.0
218651,69.0
218652,41.0
218653,19.0
218656,33.0
218658,196.0
218659,114.0
218660,69.0
218663,72.0
218664,89.0
218665,114.0
218667,280.0
218668,65.0
218669,101.0
218670,33.0
218671,25.0
218673,82.0
218674,59.0
218675,143.0
218676,20.0
218677,23.0
218678,56.0
218679,58.0
218680,23.0
218683,226.0
218684,150.0
218685,64.0
218686,29.0
218688,100.0
218689,113.0
218690,140.0
218694,279.0
218695,63.0
218696,109.0
218697,16.0
218698,12.0
218700,87.0
218701,56.0
218702,29.0
218703,17.0
218704,28.0
218705,41.0
218707,14.0
218711,32.0
218712,25.0
218713,13.0
218714,16.0
218715,18.0
218716,53.0
218717,25.0
218720,112.0
218721,29.0
218722,23.0
218723,5.0
218724,28.0
218726,64.0
218729,17.0
218731,34.0
218732,33.0
218734,17.0
218735,33.0
218736,17.0
218739,87.0
218740,24.0
218741,14.0
218744,24.0
218745,40.0
218746,25.0
218748,7.0
218749,12.0
218750,10.0
218753,14.0
218755,73.0
218757,19.0
218759,15.0
218763,110.0
218764,75.0
218765,38.0
218766,55.0
218767,70.0
218768,70.0
218772,175.0
218773,44.0
218774,62.0
218775,21.0
218776,9.0
218777,58.0
218778,43.0
218780,13.0
218781,16.0
218782,33.0
218785,72.0
218786,29.0
218789,37.0
218790,43.0
218793,128.0
218794,26.0
218795,49.0
218798,38.0
218799,18.0
218800,9.0
218803,24.0
218806,152.0
218807,82.0
218808,35.0
218810,55.0
218811,74.0
218812,90.0
218815,188.0
218816,48.0
218817,73.0
218818,33.0
218820,49.0
218821,41.0
218822,23.0
218824,17.0
218825,36.0
218827,21.0
218828,24.0
218833,28.0
218834,16.0
218836,12.0
218837,115.0
218838,18.0
218839,21.0
218840,7.0
218842,17.0
218844,26.0
218846,14.0
218849,38.0
218850,36.0
218852,16.0
218853,15.0
218855,145.0
218856,19.0
218857,37.0
218858,18.0
218859,15.0
218860,38.0
218861,34.0
218862,22.0
218864,8.0
218865,17.0
218867,8.0
218868,22.0
218869,23.0
218873,21.0
218874,46.0
218875,21.0
218876,13.0
218877,14.0
218878,14.0
218879,149.0
218880,30.0
218881,19.0
218884,25.0
218885,25.0
218886,17.0
218889,149.0
218890,78.0
218891,49.0
218892,60.0
218893,45.0
218894,97.0
218895,131.0
218896,147.0
218898,10.0
218899,21.0
218900,326.0
218901,102.0
218902,157.0
218903,29.0
218904,17.0
218907,95.0
218908,77.0
218909,31.0
218911,33.0
218912,51.0
218913,56.0
218914,26.0
218915,22.0
218917,58.0
218918,37.0
218919,19.0
218921,52.0
218922,54.0
218923,47.0
218924,22.0
218927,86.0
218928,51.0
218929,60.0
218930,70.0
218931,32.0
218932,16.0
218934,31.0
218935,29.0
218936,87.0
218937,69.0
218938,27.0
218939,42.0
218940,49.0
218941,65.0
218945,165.0
218946,62.0
218947,61.0
218948,79.0
218949,46.0
218953,32.0
218954,4.0
218956,193.0
218957,120.0
218958,88.0
218961,132.0
218962,135.0
218963,133.0
218964,22.0
218967,418.0
218968,90.0
218969,146.0
218970,28.0
218974,102.0
218975,121.0
218976,94.0
218978,31.0
218979,63.0
218980,23.0
218983,80.0
218984,69.0
218985,26.0
218986,25.0
218987,43.0
218988,61.0
218989,15.0
218990,16.0
218991,19.0
218992,224.0
218993,31.0
218994,45.0
218995,35.0
218996,28.0
218998,56.0
218999,80.0
219000,56.0
219002,16.0
219003,31.0
219004,46.0
219006,23.0
219010,32.0
219011,24.0
219012,18.0
219013,13.0
219014,122.0
219015,31.0
219016,26.0
219017,5.0
219018,52.0
219019,72.0
219020,33.0
219023,18.0
219025,64.0
219026,78.0
219028,21.0
219029,43.0
219030,23.0
219032,19.0
219034,127.0
219035,23.0
219036,17.0
219038,21.0
219039,17.0
219040,12.0
219043,55.0
219044,52.0
219045,15.0
219047,26.0
219048,49.0
219049,63.0
219050,17.0
219051,21.0
219052,24.0
219053,203.0
219054,26.0
219055,31.0
219056,19.0
219057,15.0
219058,43.0
219059,34.0
219060,25.0
219062,13.0
219063,18.0
219065,139.0
219066,100.0
219067,29.0
219068,55.0
219069,66.0
219070,95.0
219072,24.0
219073,183.0
219074,37.0
219075,72.0
219076,17.0
219077,10.0
219078,69.0
219079,38.0
219082,17.0
219083,41.0
219089,58.0
219090,45.0
219091,16.0
219092,57.0
219093,69.0
219094,88.0
219098,184.0
219099,40.0
219100,68.0
219101,69.0
219102,33.0
219105,25.0
219106,4.0
219107,39.0
219108,27.0
219109,12.0
219110,48.0
219111,70.0
219112,27.0
219116,155.0
219117,58.0
219118,77.0
219119,46.0
219120,113.0
219121,63.0
219123,37.0
219124,40.0
219127,45.0
219129,14.0
219130,27.0
219131,30.0
219132,5.0
219135,109.0
219136,20.0
219137,41.0
219138,20.0
219139,18.0
219140,37.0
219141,44.0
219142,27.0
219143,8.0
219144,13.0
219145,20.0
219147,10.0
219149,141.0
219150,89.0
219151,51.0
219154,68.0
219155,85.0
219156,103.0
219159,252.0
219160,51.0
219161,94.0
219162,17.0
219163,10.0
219165,83.0
219166,44.0
219167,26.0
219169,25.0
219170,50.0
219172,11.0
219175,16.0
219176,49.0
219177,27.0
219179,21.0
219180,35.0
219181,26.0
219185,187.0
219186,25.0
219187,34.0
219188,21.0
219189,17.0
219190,35.0
219191,41.0
219192,22.0
219195,16.0
219196,14.0
219197,9.0
219198,18.0
219199,22.0
219200,35.0
219201,32.0
219202,26.0
219206,25.0
219207,64.0
219210,20.0
219211,12.0
219214,186.0
219215,95.0
219216,54.0
219218,80.0
219219,102.0
219220,130.0
219223,28.0
219224,125.0
219225,289.0
219226,106.0
219227,20.0
219228,9.0
219229,95.0
219230,72.0
219231,32.0
219233,35.0
219234,68.0
219235,21.0
219238,88.0
219239,84.0
219240,18.0
219241,11.0
219243,26.0
219244,67.0
219245,43.0
219246,20.0
219247,25.0
219248,20.0
219249,84.0
219250,127.0
219251,46.0
219252,22.0
219253,18.0
219254,47.0
219255,56.0
219256,35.0
219257,18.0
219258,28.0
219259,32.0
219261,6.0
219262,5.0
219263,18.0
219264,39.0
219265,35.0
219268,33.0
219269,39.0
219270,12.0
219271,16.0
219273,81.0
219274,78.0
219275,42.0
219276,13.0
219277,14.0
219279,35.0
219280,57.0
219281,33.0
219283,24.0
219284,26.0
219286,5.0
219287,3.0
219288,10.0
219289,287.0
219290,221.0
219291,84.0
219292,25.0
219294,89.0
219295,126.0
219296,231.0
219300,238.0
219301,348.0
219302,205.0
219303,36.0
219304,24.0
219306,128.0
219307,94.0
219308,50.0
219309,30.0
219310,48.0
219311,112.0
219312,9.0
219313,47.0
219315,12.0
219316,101.0
219317,91.0
219319,44.0
219320,57.0
219321,86.0
219324,17.0
219325,66.0
219326,130.0
219327,66.0
219328,12.0
219329,8.0
219330,62.0
219331,37.0
219334,34.0
219335,51.0
219339,205.0
219340,113.0
219341,69.0
219342,19.0
219344,103.0
219345,109.0
219346,131.0
219348,155.0
219349,284.0
219350,147.0
219351,28.0
219352,12.0
219354,104.0
219355,79.0
219357,34.0
219358,44.0
219359,77.0
219361,34.0
219364,43.0
219368,21.0
219369,28.0
219370,41.0
219371,15.0
219372,18.0
219373,18.0
219374,75.0
219375,73.0
219376,43.0
219377,16.0
219378,17.0
219380,45.0
219381,48.0
219382,29.0
219383,21.0
219384,23.0
219385,30.0
219386,30.0
219387,24.0
219389,9.0
219390,23.0
219391,28.0
219392,10.0
219395,81.0
219396,41.0
219397,32.0
219398,11.0
219400,39.0
219401,25.0
219404,19.0
219406,44.0
219407,27.0
219410,19.0
219411,50.0
219412,57.0
219413,10.0
219416,118.0
219417,108.0
219418,82.0
219419,26.0
219420,25.0
219422,51.0
219423,65.0
219424,29.0
219425,12.0
219426,17.0
219427,23.0
219429,17.0
219430,16.0
219431,24.0
219434,17.0
219435,39.0
219436,23.0
219438,16.0
219439,42.0
219440,45.0
219441,20.0
219442,22.0
219443,42.0
219446,16.0
219451,9.0
219452,18.0
219453,29.0
219454,17.0
219455,8.0
219457,51.0
219458,53.0
219459,27.0
219462,19.0
219463,14.0
219466,12.0
219467,122.0
219468,74.0
219469,36.0
219471,43.0
219472,64.0
219473,92.0
219476,75.0
219477,181.0
219478,78.0
219479,10.0
219481,80.0
219482,32.0
219483,129.0
219484,35.0
219485,41.0
219486,75.0
219487,11.0
219489,78.0
219490,83.0
219491,22.0
219493,47.0
219494,50.0
219495,50.0
219499,54.0
219500,131.0
219501,48.0
219502,45.0
219503,49.0
219504,26.0
219505,29.0
219507,56.0
219508,23.0
219509,21.0
219512,19.0
219513,25.0
219517,86.0
219518,78.0
219519,66.0
219520,18.0
219521,15.0
219522,37.0
219523,48.0
219524,22.0
219526,14.0
219527,19.0
219530,68.0
219531,94.0
219532,23.0
219534,26.0
219535,55.0
219536,50.0
219537,17.0
219538,22.0
219539,25.0
219540,104.0
219541,158.0
219542,68.0
219543,22.0
219544,20.0
219546,57.0
219547,55.0
219548,42.0
219549,25.0
219550,20.0
219551,40.0
219552,7.0
219554,13.0
219555,13.0
219559,18.0
219560,23.0
219564,46.0
219565,38.0
219566,20.0
219568,20.0
219569,13.0
219572,16.0
219573,147.0
219574,104.0
219575,70.0
219577,47.0
219578,53.0
219579,93.0
219583,103.0
219584,120.0
219585,105.0
219586,22.0
219587,16.0
219588,75.0
219589,46.0
219590,46.0
219591,16.0
219592,23.0
219593,61.0
219595,19.0
219599,131.0
219600,93.0
219601,54.0
219604,70.0
219605,78.0
219606,122.0
219607,24.0
219610,99.0
219611,248.0
219612,85.0
219615,74.0
219616,32.0
219617,15.0
219619,40.0
219620,60.0
219621,17.0
219623,75.0
219624,76.0
219625,30.0
219627,23.0
219628,42.0
219629,61.0
219630,16.0
219631,14.0
219632,18.0
219633,97.0
219634,85.0
219635,70.0
219636,27.0
219637,25.0
219638,47.0
219639,64.0
219640,28.0
219641,14.0
219642,34.0
219643,31.0
219644,14.0
219645,10.0
219647,12.0
219648,32.0
219649,23.0
219651,12.0
219652,34.0
219653,35.0
219654,20.0
219656,16.0
219657,58.0
219658,49.0
219659,27.0
219660,32.0
219661,36.0
219662,23.0
219664,19.0
219665,20.0
219666,8.0
219674,31.0
219678,90.0
219679,49.0
219680,30.0
219682,28.0
219683,40.0
219684,72.0
219686,61.0
219687,100.0
219688,56.0
219689,15.0
219691,40.0
219692,28.0
219693,14.0
219696,43.0
219698,9.0
219699,58.0
219700,36.0
219701,12.0
219702,31.0
219703,36.0
219704,11.0
219705,73.0
219706,71.0
219707,44.0
219708,16.0
219709,14.0
219710,43.0
219711,36.0
219712,25.0
219713,11.0
219714,16.0
219715,25.0
219718,8.0
219719,19.0
219720,198.0
219721,164.0
219722,95.0
219725,71.0
219726,96.0
219727,109.0
219730,26.0
219731,145.0
219732,288.0
219733,139.0
219734,33.0
219738,75.0
219739,67.0
219740,77.0
219742,29.0
219743,66.0
219745,21.0
219746,9.0
219748,12.0
219750,13.0
219751,31.0
219753,10.0
219755,69.0
219756,73.0
219757,23.0
219758,20.0
219759,90.0
219760,45.0
219766,89.0
219767,75.0
219768,47.0
219770,58.0
219771,58.0
219772,88.0
219776,72.0
219777,143.0
219778,70.0
219780,44.0
219781,42.0
219783,26.0
219785,63.0
219786,10.0
219788,127.0
219789,80.0
219790,38.0
219791,44.0
219792,49.0
219793,88.0
219795,84.0
219796,162.0
219797,81.0
219798,25.0
219799,17.0
219800,78.0
219801,38.0
219802,19.0
219804,25.0
219805,54.0
219806,5.0
219807,21.0
219810,17.0
219815,38.0
219818,11.0
219819,55.0
219820,31.0
219823,16.0
219825,43.0
219826,24.0
219828,8.0
219829,24.0
219830,74.0
219831,40.0
219832,14.0
219833,12.0
219835,120.0
219836,145.0
219837,79.0
219838,24.0
219839,22.0
219842,49.0
219843,40.0
219844,20.0
219846,29.0
219847,37.0
219851,32.0
219853,11.0
219854,21.0
219855,47.0
219856,36.0
219858,21.0
219859,22.0
219860,47.0
219861,90.0
219862,30.0
219864,10.0
219865,35.0
219866,26.0
219867,13.0
219870,183.0
219871,113.0
219872,30.0
219875,60.0
219876,79.0
219877,114.0
219880,25.0
219881,110.0
219882,112.0
219883,109.0
219884,12.0
219885,6.0
219886,70.0
219887,41.0
219888,19.0
219890,47.0
219891,56.0
219893,8.0
219896,184.0
219897,32.0
219898,10.0
219901,13.0
219902,44.0
219903,27.0
219904,12.0
219905,12.0
219906,11.0
219907,163.0
219908,83.0
219909,36.0
219910,10.0
219911,10.0
219913,56.0
219914,30.0
219915,16.0
219916,20.0
219917,22.0
219919,81.0
219920,70.0
219921,19.0
219922,18.0
219923,31.0
219924,49.0
219925,18.0
219926,18.0
219927,21.0
219928,78.0
219929,66.0
219930,38.0
219931,15.0
219932,14.0
219933,43.0
219934,50.0
219935,30.0
219937,18.0
219938,22.0
219940,10.0
219941,34.0
219942,31.0
219944,19.0
219945,62.0
219946,32.0
219949,52.0
219950,70.0
219951,34.0
219954,27.0
219955,27.0
219959,12.0
219960,8.0
219961,4.0
219962,12.0
219963,73.0
219964,58.0
219965,20.0
219966,20.0
219967,36.0
219968,32.0
219969,12.0
219970,10.0
219971,10.0
219972,52.0
219973,84.0
219974,37.0
219976,13.0
219977,33.0
219978,28.0
219979,19.0
219982,21.0
219983,8.0
219985,9.0
219986,73.0
219987,58.0
219988,36.0
219990,27.0
219991,35.0
219992,60.0
219995,22.0
219996,47.0
219997,95.0
219998,42.0
219999,41.0
220000,21.0
220005,64.0
220006,42.0
220007,27.0
220008,43.0
220009,56.0
220012,39.0
220013,108.0
220014,48.0
220017,36.0
220018,13.0
220022,12.0
220023,75.0
220024,44.0
220025,19.0
220027,30.0
220028,51.0
220029,59.0
220030,86.0
220031,149.0
220032,66.0
220035,39.0
220036,58.0
220037,20.0
220039,22.0
220040,28.0
220041,6.0
220042,12.0
220045,22.0
220046,26.0
220047,15.0
220048,31.0
220053,49.0
220054,46.0
220056,24.0
220057,42.0
220058,26.0
220061,37.0
220062,28.0
220063,8.0
220065,21.0
220067,60.0
220068,52.0
220069,31.0
220070,15.0
220071,12.0
220072,30.0
220073,28.0
220074,14.0
220077,15.0
220079,6.0
220080,40.0
220081,44.0
220082,25.0
220083,11.0
220085,20.0
220086,28.0
220087,38.0
220088,19.0
220090,16.0
220091,74.0
220092,72.0
220093,43.0
220095,7.0
220096,34.0
220097,50.0
220098,28.0
220100,21.0
220101,26.0
220103,25.0
220108,37.0
220109,22.0
220110,17.0
220111,23.0
220112,18.0
220113,53.0
220114,68.0
220115,31.0
220116,22.0
220117,31.0
220121,15.0
220122,27.0
220123,25.0
220124,8.0
220125,11.0
220126,33.0
220127,19.0
220128,10.0
220129,14.0
220130,74.0
220131,63.0
220132,28.0
220133,12.0
220135,51.0
220136,35.0
220139,24.0
220141,65.0
220142,47.0
220145,27.0
220146,30.0
220147,37.0
220148,16.0
220149,15.0
220150,23.0
220151,65.0
220152,114.0
220153,41.0
220154,25.0
220155,17.0
220156,47.0
220157,32.0
220158,28.0
220160,18.0
220161,22.0
220162,12.0
220163,168.0
220164,142.0
220165,46.0
220167,70.0
220168,83.0
220169,110.0
220172,29.0
220173,111.0
220174,231.0
220175,104.0
220178,75.0
220179,46.0
220183,62.0
220187,42.0
220188,29.0
220189,13.0
220191,16.0
220192,35.0
220193,27.0
220196,63.0
220197,86.0
220198,32.0
220199,22.0
220200,18.0
220201,36.0
220202,26.0
220206,22.0
220208,28.0
220209,14.0
220211,10.0
220212,30.0
220213,63.0
220214,32.0
220217,110.0
220218,109.0
220219,31.0
220221,26.0
220222,96.0
220223,46.0
220226,31.0
220229,48.0
220230,49.0
220231,21.0
220233,30.0
220234,57.0
220235,47.0
220236,22.0
220237,21.0
220238,22.0
220239,123.0
220240,142.0
220241,44.0
220242,14.0
220244,39.0
220245,27.0
220246,17.0
220247,20.0
220248,31.0
220249,27.0
220251,60.0
220252,50.0
220255,27.0
220256,40.0
220257,54.0
220259,57.0
220260,88.0
220261,38.0
220263,43.0
220267,32.0
220270,115.0
220271,83.0
220272,23.0
220274,47.0
220275,56.0
220276,70.0
220280,62.0
220281,159.0
220282,61.0
220283,73.0
220284,48.0
220285,21.0
220288,52.0
220290,202.0
220291,116.0
220292,70.0
220295,63.0
220296,67.0
220297,120.0
220299,116.0
220300,239.0
220301,116.0
220302,32.0
220303,24.0
220305,81.0
220306,58.0
220307,37.0
220308,25.0
220309,32.0
220310,78.0
220311,7.0
220312,23.0
220315,241.0
220316,157.0
220317,65.0
220318,12.0
220320,77.0
220321,83.0
220322,136.0
220326,116.0
220327,238.0
220328,109.0
220329,15.0
220330,12.0
220332,89.0
220333,53.0
220334,29.0
220335,25.0
220336,47.0
220337,76.0
220339,14.0
220343,23.0
220344,15.0
220345,11.0
220346,9.0
220347,18.0
220348,39.0
220349,27.0
220352,80.0
220353,68.0
220354,31.0
220355,5.0
220356,31.0
220358,58.0
220361,21.0
220363,32.0
220364,32.0
220366,11.0
220367,24.0
220368,20.0
220371,72.0
220372,52.0
220373,18.0
220376,24.0
220377,48.0
220378,29.0
220380,10.0
220381,15.0
220382,11.0
220385,14.0
220387,22.0
220389,20.0
220391,17.0
220395,120.0
220396,78.0
220397,39.0
220398,45.0
220399,54.0
220400,75.0
220404,85.0
220405,167.0
220406,67.0
220407,20.0
220408,9.0
220409,57.0
220410,48.0
220412,18.0
220413,27.0
220414,46.0
220417,80.0
220418,31.0
220421,32.0
220422,41.0
220424,62.0
220425,86.0
220426,48.0
220429,37.0
220430,20.0
220431,9.0
220434,36.0
220436,158.0
220437,85.0
220438,39.0
220440,40.0
220441,60.0
220442,123.0
220445,98.0
220446,107.0
220447,87.0
220448,22.0
220450,47.0
220451,45.0
220452,18.0
220454,24.0
220455,51.0
220457,21.0
220458,19.0
220463,28.0
220464,17.0
220467,12.0
220468,104.0
220469,61.0
220470,34.0
220471,6.0
220473,17.0
220475,31.0
220477,17.0
220480,37.0
220481,40.0
220484,14.0
220485,17.0
220487,67.0
220488,78.0
220489,38.0
220490,18.0
220491,15.0
220492,40.0
220493,42.0
220494,28.0
220496,15.0
220497,20.0
220499,8.0
220500,14.0
220501,17.0
220505,22.0
220506,46.0
220507,23.0
220508,13.0
220509,14.0
220510,14.0
220511,60.0
220512,104.0
220513,26.0
220516,26.0
220517,28.0
220518,16.0
220521,155.0
220522,80.0
220523,51.0
220524,33.0
220525,24.0
220526,76.0
220527,105.0
220528,152.0
220530,8.0
220531,20.0
220532,179.0
220533,255.0
220534,171.0
220535,29.0
220536,22.0
220539,97.0
220540,82.0
220541,31.0
220543,50.0
220544,69.0
220545,6.0
220546,26.0
220547,23.0
220549,62.0
220550,42.0
220551,17.0
220553,49.0
220554,52.0
220555,62.0
220556,23.0
220559,44.0
220560,119.0
220561,60.0
220562,72.0
220563,36.0
220564,17.0
220566,59.0
220567,50.0
220568,91.0
220569,72.0
220570,29.0
220571,48.0
220572,52.0
220573,71.0
220577,59.0
220578,159.0
220579,63.0
220580,81.0
220581,54.0
220585,49.0
220586,5.0
220588,203.0
220589,141.0
220590,98.0
220593,104.0
220594,116.0
220595,147.0
220596,22.0
220599,185.0
220600,274.0
220601,168.0
220602,30.0
220606,108.0
220607,128.0
220608,75.0
220610,45.0
220611,101.0
220612,23.0
220615,77.0
220616,61.0
220617,17.0
220618,24.0
220619,44.0
220620,56.0
220621,15.0
220622,16.0
220623,18.0
220624,122.0
220625,93.0
220626,64.0
220627,39.0
220628,28.0
220630,57.0
220631,86.0
220632,61.0
220634,16.0
220635,39.0
220636,7.0
220638,26.0
220642,32.0
220643,23.0
220644,10.0
220645,12.0
220646,87.0
220647,77.0
220648,26.0
220649,4.0
220650,28.0
220651,84.0
220652,38.0
220655,24.0
220657,60.0
220658,58.0
220660,21.0
220661,41.0
220662,25.0
220664,19.0
220666,48.0
220667,81.0
220668,26.0
220670,21.0
220671,18.0
220672,12.0
220675,50.0
220676,49.0
220677,9.0
220679,29.0
220680,49.0
220681,62.0
220682,16.0
220683,20.0
220684,22.0
220685,78.0
220686,80.0
220687,36.0
220688,19.0
220689,14.0
220690,38.0
220691,39.0
220692,27.0
220694,16.0
220695,23.0
220697,146.0
220698,111.0
220699,35.0
220700,53.0
220701,69.0
220702,97.0
220704,20.0
220705,142.0
220706,153.0
220707,79.0
220708,17.0
220709,10.0
220710,70.0
220711,44.0
220714,33.0
220715,63.0
220721,64.0
220722,47.0
220723,17.0
220724,51.0
220725,44.0
220726,92.0
220730,83.0
220731,156.0
220732,77.0
220733,70.0
220734,39.0
220737,40.0
220738,5.0
220739,39.0
220740,31.0
220741,13.0
220742,39.0
220743,71.0
220744,31.0
220748,109.0
220749,142.0
220750,92.0
220751,46.0
220752,127.0
220753,59.0
220755,69.0
220756,64.0
220759,39.0
220761,12.0
220762,28.0
220763,36.0
220764,6.0
220767,68.0
220768,70.0
220769,51.0
220770,19.0
220771,18.0
220772,39.0
220773,59.0
220774,26.0
220775,11.0
220776,16.0
220777,25.0
220779,10.0
220781,143.0
220782,89.0
220783,52.0
220786,64.0
220787,75.0
220788,102.0
220791,98.0
220792,220.0
220793,118.0
220794,16.0
220795,10.0
220797,83.0
220798,46.0
220799,23.0
220801,41.0
220802,71.0
220804,12.0
220807,14.0
220808,46.0
220809,17.0
220811,20.0
220812,34.0
220813,36.0
220816,77.0
220817,98.0
220818,36.0
220819,21.0
220820,18.0
220821,35.0
220822,41.0
220823,27.0
220826,26.0
220827,12.0
220828,9.0
220829,15.0
220830,19.0
220831,28.0
220832,26.0
220833,31.0
220837,33.0
220838,84.0
220841,20.0
220842,11.0
220845,180.0
220846,88.0
220847,53.0
220850,81.0
220851,96.0
220852,140.0
220855,27.0
220856,127.0
220857,288.0
220858,108.0
220859,32.0
220860,8.0
220861,82.0
220862,71.0
220863,33.0
220865,35.0
220866,48.0
220867,21.0
220870,68.0
220871,77.0
220872,18.0
220873,12.0
220875,27.0
220876,64.0
220877,46.0
220878,19.0
220879,23.0
220880,17.0
220881,80.0
220882,145.0
220883,52.0
220884,24.0
220885,19.0
220886,46.0
220887,63.0
220888,35.0
220889,18.0
220890,27.0
220891,31.0
220893,8.0
220894,6.0
220895,19.0
220896,36.0
220897,27.0
220900,33.0
220901,38.0
220902,12.0
220903,15.0
220905,80.0
220906,76.0
220907,41.0
220908,13.0
220909,10.0
220911,33.0
220912,65.0
220913,33.0
220915,24.0
220916,24.0
220918,5.0
220919,4.0
220920,10.0
220921,271.0
220922,205.0
220923,83.0
220924,24.0
220926,90.0
220927,119.0
220928,224.0
220932,229.0
220933,340.0
220934,200.0
220935,36.0
220936,23.0
220938,118.0
220939,104.0
220940,50.0
220941,29.0
220942,45.0
220943,89.0
220944,9.0
220945,45.0
220947,12.0
220948,104.0
220949,85.0
220951,46.0
220952,55.0
220953,68.0
220956,22.0
220957,72.0
220958,120.0
220959,56.0
220960,14.0
220961,9.0
220962,57.0
220963,37.0
220966,33.0
220967,50.0
220970,194.0
220971,100.0
220972,67.0
220973,21.0
220975,95.0
220976,98.0
220977,125.0
220979,141.0
220980,282.0
220981,147.0
220982,28.0
220983,11.0
220985,91.0
220986,82.0
220988,31.0
220989,41.0
220990,73.0
220992,34.0
220995,37.0
220999,19.0
221000,27.0
221001,44.0
221002,13.0
221003,15.0
221004,15.0
221005,62.0
221006,68.0
221007,39.0
221008,17.0
221009,11.0
221011,43.0
221012,56.0
221013,30.0
221014,20.0
221015,19.0
221016,24.0
221017,32.0
221018,29.0
221020,10.0
221021,23.0
221022,28.0
221023,11.0
221026,79.0
221027,52.0
221028,29.0
221029,12.0
221032,40.0
221033,25.0
221036,20.0
221039,46.0
221040,22.0
221043,18.0
221044,47.0
221045,57.0
221046,9.0
221049,116.0
221050,104.0
221051,85.0
221052,27.0
221053,30.0
221055,51.0
221056,66.0
221057,32.0
221058,13.0
221059,16.0
221060,22.0
221062,17.0
221063,16.0
221064,25.0
221067,17.0
221068,35.0
221069,23.0
221071,14.0
221072,44.0
221073,53.0
221074,20.0
221075,18.0
221076,49.0
221079,19.0
221084,9.0
221085,18.0
221086,28.0
221087,18.0
221088,9.0
221090,43.0
221091,53.0
221092,23.0
221095,17.0
221096,15.0
221099,13.0
221100,113.0
221101,69.0
221102,37.0
221104,43.0
221105,66.0
221106,91.0
221109,124.0
221110,169.0
221111,66.0
221112,20.0
221114,74.0
221115,34.0
221116,57.0
221117,34.0
221118,39.0
221119,73.0
221120,11.0
221122,68.0
221123,72.0
221124,13.0
221126,42.0
221127,42.0
